titulo,categoria,data,n_palavras,classe_real,previsao_regressao_logistica,previsao_random_forest,acertou_lr,acertou_rf,classe_real_label
"

Dra. Stella Emanuel fala a verdade ao dizer que hidroxicloroquina é a cura da Covid-19 e que máscaras fazem mal #boato 
",saúde,2020-07-28,308.0,0,0,0,True,True,Fake
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura do Rio na 1ª semana de campanha,política,2020-10-03,62.0,0,0,0,True,True,Fake
"

Manifestação na porta do quartel em Porto Alegre pede intervenção militar #boato 
",brasil,,32.0,0,0,0,True,True,Fake
STF julga se motorista profissional deve ter carteira suspensa por homicídio culposo ao volante,política,2020-02-12,70.0,1,1,1,True,True,Real
"
  Esta foto de uma tempestade foi tirada em dezembro de 2019 no Rio Grande do Sul",brasil,,78.0,0,0,0,True,True,Fake
Relatora no STF vota para barrar produção de dossiês sobre 'antifascistas'  ,política,2020-08-19,85.0,1,1,1,True,True,Real
deputar o negro câncer e o ameaçar o sociedade israel,entretenimento,,32.0,0,0,0,True,True,Fake
Esse cachorrinho é o guia de viagens virtuais mais fofo que você vai ter  ,saúde,2020-04-29,64.0,1,1,0,True,False,Real
Boato erra ao acusar Greenpeace; navio da ONG só chegou ao Nordeste após vazamentos,política,2019-11-01,9.0,0,0,0,True,True,Fake
"
  A CoronaVac ainda não foi avaliada por agências reguladoras dos EUA e da UE",saúde,2021-05-13,81.0,0,0,0,True,True,Fake
"

Senhor chegou em Pindamonhangaba (SP) e procura sua mãe Maria Aparecida das Neves #boato 
",brasil,2020-08-03,22.0,0,0,0,True,True,Fake
Butantan reforçará dados sobre aplicação da CoronaVac para evitar perdas  ,saúde,2021-04-13,72.0,1,1,1,True,True,Real
Drauzio: 'Brasil deve ser campeão mundial em confusões na pandemia'  ,saúde,2020-12-09,99.0,1,1,1,True,True,Real
MPF vai monitorar compra de vacina contra Covid-19 pelo governo brasileiro,saúde,2020-07-07,92.0,1,1,1,True,True,Real
"
  Esta é a porcentagem de pessoas com patologias prévias em uma amostra de mortos por COVID-19",saúde,2020-05-29,86.0,0,0,0,True,True,Fake
"

Rui Costa, governador da Bahia, pede que prefeita de Porto Seguro invente 200 casos de coronavírus #boato 
",política,2020-04-29,32.0,0,0,0,True,True,Fake
Justiça Federal suspende parcelas de consignados de aposentados por 4 meses  ,saúde,2020-04-20,122.0,1,1,1,True,True,Real
Justiça anula título de doutor honoris causa de Lula em universidade de AL  ,política,2020-10-12,79.0,1,1,1,True,True,Real
"

Governo da Alemanha envia cobrança de 130 bilhões de libras para a China #boato 
",mundo,,75.0,0,1,1,False,False,Fake
"Doria diz que queimadas na Amazônia estão ""gerando prejuízos à economia""  ",política,2020-09-30,85.0,1,1,1,True,True,Real
umar modelar famoso o instagram passar herpes parir fã água banhar contaminar,saúde,2019-07-10,27.0,0,0,0,True,True,Fake
Coronavírus: Ministério da Saúde anuncia nove casos suspeitos,ciência,,314.0,1,1,1,True,True,Real
"
  A CCJ aprovou apenas a admissibilidade da PEC sobre o voto impresso em 2019 ",brasil,,81.0,0,0,0,True,True,Fake
"Após assassinato no Carrefour, Bolsonaro critica a revolta, não o racismo  ",política,2020-11-21,92.0,1,1,0,True,False,Real
"

Ministro Dias Toffoli do STF é dono de resort no Paraná #boato 
",brasil,2020-11-16,87.0,0,0,0,True,True,Fake
Orçamento põe Bolsonaro sob risco de perder base no Congresso ou Guedes  ,política,2021-04-15,129.0,1,1,1,True,True,Real
Vive-se um dos momentos mais delicados da pandemia em terras nativas  ,política,2021-01-28,88.0,1,1,1,True,True,Real
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 6ª semana de campanha,política,2020-11-06,64.0,0,0,0,True,True,Fake
"

Dias Toffoli, ministro do STF, visitou Lula na prisão em Curitiba #boato 
",política,2019-06-12,71.0,0,0,0,True,True,Fake
"

Tiffany Dover, enfermeira que desmaiou após tomar vacina, morreu #boato 
",mundo,2020-12-20,69.0,0,0,0,True,True,Fake
Post confunde ao comparar letalidade da covid-19 com outras doenças  ,saúde,2020-09-08,109.0,0,1,1,False,False,Fake
"
  Imagem de protesto contra Dilma Rousseff é atribuída a ato pró-Bolsonaro de 1º de maio",brasil,,66.0,0,0,0,True,True,Fake
"Roraima recebe mais 6,8 mil doses de vacinas covid-19",saúde,2021-04-22,110.0,1,1,1,True,True,Real
"

Fabiano Kipper Mai, autor de ataque em Saudades (SC), tinha foto de Che Guevara e #forabolsonaro no Instagram #boato 
",brasil,,91.0,0,0,0,True,True,Fake
Mourão diz que não há motivo para impeachment e elogia Bolsonaro  ,saúde,2021-02-01,68.0,1,1,1,True,True,Real
Diretor-geral da OMS não comenta posicionamento de Bolsonaro sobre quarentena  ,saúde,2020-04-01,123.0,1,1,1,True,True,Real
Ministros da Saúde de Portugal e Brasil reforçam cooperação entre os países,saúde,2021-05-07,98.0,1,1,1,True,True,Real
Foto de bebê com Covid sendo cuidado por enfermeira com equipamento de proteção viraliza na Itália,saúde,2021-04-02,50.0,1,0,0,False,False,Real
EUA superam 19 milhões de casos de coronavírus; mais de 333 mil morreram  ,saúde,2020-12-28,53.0,1,1,1,True,True,Real
Covid-19: AstraZeneca diz ter encontrado fórmula mais eficaz para a vacina  ,saúde,2020-12-27,89.0,1,1,1,True,True,Real
Vacinas que Brasil avalia comprar chegam às últimas etapas de testes; veja o que já se sabe sobre cada uma,ciência,2020-11-21,99.0,1,1,1,True,True,Real
o igreja universal instalar barrir alumínio o suar entrar parir impedir morador ruir,entretenimento,2021-02-14,43.0,0,0,0,True,True,Fake
"

WhatsApp passará a avisar quando você dá print de tela em conversa #boato 
",entretenimento,2019-04-04,37.0,0,0,0,True,True,Fake
Vídeo que mostra governador da Bahia dançando forró é de antes da pandemia  ,brasil,2021-06-23,94.0,0,0,0,True,True,Fake
PSOL vai ao STF por recursos proporcionais a candidatos negros já em 2020  ,política,2020-09-03,98.0,1,1,1,True,True,Real
Coronavírus: EUA ultrapassam 80 mil mortes e registram 1.342.594 casos  ,saúde,2020-05-12,84.0,1,1,1,True,True,Real
"Sem IFA, Fiocruz para hoje produção de vacinas; volume será afetado  ",política,2021-05-19,70.0,1,1,1,True,True,Real
Guedes diz que Fies bancou universidade até para 'filho de porteiro'  ,política,2021-04-29,105.0,1,1,1,True,True,Real
Parlamentares defendem isolamento; ex-ministro diz que Bolsonaro está certo  ,saúde,2020-03-31,107.0,1,1,1,True,True,Real
Como bastidores e provocações incendiaram Flu para derrubar favorito Fla   ,saúde,2020-07-10,94.0,1,1,0,True,False,Real
"Um terço da população de Guayaquil, no Equador, contraiu a covid-19  ",saúde,2020-05-07,88.0,1,1,1,True,True,Real
É falso que MST tenha destruído estação de energia no Amapá,política,2020-12-02,20.0,0,0,0,True,True,Fake
É #FAKE que vídeo mostre saques a supermercados e lojas em São Vicente em meio à pandemia do coronavírus,entretenimento,2020-03-25,74.0,0,0,0,True,True,Fake
nuvem formato caveira visto o céu califórnio o eua,entretenimento,2019-09-24,30.0,0,0,0,True,True,Fake
MP diz que live de Caetano não se trata de showmício  ,política,2020-10-19,65.0,1,1,1,True,True,Real
"

Mariana Gross comemora título do Flamengo no Brasileirão e aglomera em meio à pandemia #boato 
",entretenimento,2021-02-27,20.0,0,0,0,True,True,Fake
É #FAKE que cédulas eleitorais com votos em Donald Trump foram jogadas no lixo e encontradas na rua no Kentucky,mundo,2020-11-13,80.0,0,0,0,True,True,Fake
É #FAKE mensagem que fala em cadastro para receber auxílio gás,brasil,2020-05-21,72.0,0,0,0,True,True,Fake
Secretário critica imprensa por noticiar redução de salários prevista em MP  ,saúde,2020-04-17,89.0,1,1,1,True,True,Real
"Tesla, de Elon Musk, divulga entregas recordes no 1º trimestre e supera expectativas",política,2021-04-02,78.0,1,1,1,True,True,Real
"

Documento “Da possível supernotificação de óbitos causados por Covid-19 no Brasil” é do TCU #boato 
",saúde,2021-06-07,208.0,0,1,1,False,False,Fake
" Bolsonaro diz que Nordeste é mais inadimplente, mas dados do Tesouro negam  ",política,2019-08-09,93.0,0,1,1,False,False,Fake
"

AliExpress (AliHouse) é uma estratégia da China para acabar com empresas do Brasil #boato 
",entretenimento,2021-03-30,92.0,0,0,0,True,True,Fake
foto mostrar beber ornitorrinco verdade,entretenimento,2019-12-20,15.0,0,0,0,True,True,Fake
"Colapso: Em março, 1 a cada 4 internados por covid no SUS morreu  ",política,2021-05-26,76.0,1,1,1,True,True,Real
É #FAKE que jornalista Glenn Greenwald foi preso quando embarcava em voo internacional,mundo,2019-07-24,78.0,0,0,0,True,True,Fake
"Caixa paga auxílio de R$ 600 para 1,9 milhão de inscritos por site ou app  ",saúde,2020-04-25,129.0,1,1,1,True,True,Real
É enganoso que enquete sobre voto impresso reflita opinião da população  ,política,2021-07-13,69.0,0,0,0,True,True,Fake
"Deputado Arthur Lira faturava R$ 500 mil com desvios, afirma PGR  ",política,2020-12-04,126.0,1,1,1,True,True,Real
"

Jovem grávida do pai diz “não me importo que o pai do meu filho seja o meu pai” #boato 
",mundo,,84.0,0,0,0,True,True,Fake
Patricia Abravanel fala da quarentena: Ver meu pai de máscara foi esquisito  ,saúde,2020-04-06,143.0,1,1,1,True,True,Real
"Jogos sem público custarão R$ 570 mi aos clubes alemães, aponta relatório  ",saúde,2020-05-11,56.0,1,1,1,True,True,Real
Posse de Biden: como a Casa Branca se prepara para a chegada de um novo presidente  ,saúde,2021-01-20,31.0,1,1,1,True,True,Real
"É #FAKE que a combinação de limão, laranja e mel proteja do coronavírus ou cure a Covid-19",ciência,2020-06-03,66.0,0,0,0,True,True,Fake
Coronavírus: Ex-astro da NBA doa 10 milhões de máscaras para Nova York  ,saúde,2020-03-29,74.0,1,1,1,True,True,Real
Idosa de 102 anos vence Covid-19 e choca até a neta: 'Foi uma surpresa',saúde,2020-07-15,129.0,1,1,1,True,True,Real
Governo da Itália vai permitir vacinação em empresas  ,saúde,2021-03-12,382.0,1,1,1,True,True,Real
"

Homem que fez papel de diabo vencendo Jesus no Carnaval morreu #boato 
",brasil,2019-03-05,62.0,0,0,1,True,False,Fake
"

Nova regra do Facebook sobre fotos e política de privacidade começa amanhã #boato 
",entretenimento,2019-08-12,160.0,0,0,0,True,True,Fake
perigar parir o saudar vídeo mostrar energético derreter alimento verdade,saúde,2020-01-23,24.0,0,0,0,True,True,Fake
"
  Mesmo com vacina eficaz, quem não recebe a dose pode prejudicar quem recebe, dizem especialistas",brasil,2020-09-10,79.0,0,0,0,True,True,Fake
"Teich já estava sendo fritado há um tempo, diz colunista do UOL  ",saúde,2020-05-15,56.0,1,1,1,True,True,Real
"

Jully Collen, menina que apareceu em vídeo de MC Gui na Disney, morreu #boato 
",entretenimento,2019-12-07,26.0,0,0,0,True,True,Fake
"
  Trecho de texto da Anvisa sobre evidências para uso de máscaras foi retirado de contexto",brasil,,104.0,0,0,0,True,True,Fake
Manifestantes fazem carreata em favor da Lava Jato em São Paulo,política,2020-09-06,112.0,1,1,0,True,False,Real
"Após decisão do Facebook, CPI das Fake News será teste para nova base aliada de Bolsonaro",política,2020-07-10,70.0,1,1,1,True,True,Real
É falso que aviões israelenses foram enviados para apagar fogo na Amazônia  ,mundo,2019-09-17,88.0,0,0,0,True,True,Fake
Bolsonaro defende dados imprecisos e remédios sem comprovação ao anunciar covid-19  ,saúde,2020-07-07,89.0,1,1,1,True,True,Real
É #FAKE foto de Trump e Kim Jong-un em pista de skate,mundo,2019-07-23,70.0,0,0,0,True,True,Fake
É #FAKE que Nostradamus fez profecia do novo coronavírus em livro de 1555,entretenimento,2020-03-19,35.0,0,0,0,True,True,Fake
"

Braga Netto convida Sérgio Reis e Zé Trovão para desfile de 7 de setembro em Brasília #boato 
",política,2021-08-24,64.0,0,0,0,True,True,Fake
Brasil possui quatro casos confirmados de coronavírus,saúde,2020-03-05,72.0,1,1,1,True,True,Real
"

Natura contratou Suzane Von Richthofen para o Dia das Mães, casal Nardoni para o Dia da Criança e Bruno para o Dia dos Namorados #boato 
",entretenimento,,86.0,0,0,0,True,True,Fake
"

Filho do dono da água sanitária Dragão xinga nordestinos em vídeo #boato 
",política,2019-01-09,90.0,0,0,0,True,True,Fake
Trump anuncia compra de 100 milhões de doses de vacina contra coronavírus da Moderna,saúde,2020-08-11,85.0,1,1,1,True,True,Real
Brasil recebe novo lote com insumos para mais 12 milhões de doses,saúde,2021-02-27,1.0,1,0,0,False,False,Real
Como a Argentina conseguiu manter o número de mortes por covid-19 sob controle,saúde,2020-08-03,74.0,1,1,1,True,True,Real
"

Lula se reuniu na sede da Gaviões da Fiel horas antes de protesto antifascista em 2020 #boato 
",política,,46.0,0,0,0,True,True,Fake
"

Escola especializada em autismo de São Gonçalo (RJ) está vazia por falta de procura #boato 
",brasil,2019-05-28,18.0,0,0,0,True,True,Fake
Atendimento odontológico recebe incentivo de mais R$ 128 milhões para retomada segura,saúde,2020-12-18,179.0,1,1,1,True,True,Real
Foragido da Justiça é assessor do ministro do STF Dias Toffoli?,entretenimento,2021-05-12,34.0,0,0,0,True,True,Fake
O É DA COISA:  É a volta do cipó de aroeira no lombo de quem mandou dar  ,política,2021-02-09,15.0,1,0,0,False,False,Real
"

General Qasem Soleimani se casava com crianças e mandou queimar soldados dos EUA #boato 
",mundo,,67.0,0,0,0,True,True,Fake
"Presidente da FPF: ""Volta do Paulista tem o projeto mais audacioso do país""  ",saúde,2020-07-16,164.0,1,1,1,True,True,Real
É #FAKE que vídeo mostre bebê sendo salvo do novo coronavírus da mãe contaminada ao nascer dentro de bolsa,saúde,2020-05-22,102.0,0,0,0,True,True,Fake
Trabalhadores se isolam em fábrica para continuar produzindo 50 mil máscaras por dia  ,saúde,2020-03-29,68.0,1,1,1,True,True,Real
"Auxílio de R$ 600 e postura mais suave turbinam aprovação de Bolsonaro, mostra Datafolha",política,2020-08-14,66.0,1,1,1,True,True,Real
Governador do Ceará fica no 'vácuo' ao fazer inauguração virtual de obra  ,saúde,2020-08-15,92.0,1,1,1,True,True,Real
STF: manifestações em locais públicos dispensam comunicação prévia a autoridades  ,política,2021-01-14,101.0,1,1,1,True,True,Real
É #FAKE que pesquisa recente indique a hidroxicloroquina como o tratamento mais eficaz contra o coronavírus,saúde,2020-05-21,77.0,0,0,0,True,True,Fake
"OMS tem déficit de US$ 13,4 bilhões em fundo urgente para vacinas, tratamentos e investimentos contra a Covid-19",ciência,2020-06-26,144.0,1,1,1,True,True,Real
"Dono da pousada de Brumadinho gravou vídeo “a gente vai embora” #boato 
",brasil,2019-02-01,18.0,0,0,0,True,True,Fake
Candidatos sobem tom do discurso; Russomanno e Covas viram alvos  ,política,2020-10-28,132.0,1,1,1,True,True,Real
"

Navio da MSC joga lixo na praia de Balneário Camboriú (SC), mostra vídeo #boato 
",brasil,2019-04-23,100.0,0,0,0,True,True,Fake
SC: Decreto amplia medidas restritivas contra covid-19 até 12 de abril  ,saúde,2021-04-04,82.0,1,1,1,True,True,Real
Bolsonaro prepara indulto de Natal a alguns policiais condenados  ,política,2020-12-23,75.0,1,1,1,True,True,Real
foto provar adélio bispar morrer covid-19 verdade,saúde,,30.0,0,0,0,True,True,Fake
As importações que mostram como saúde do brasileiro já depende da China,ciência,2020-12-10,117.0,1,1,1,True,True,Real
Butantan planeja vacina para registro em outubro e início da distribuição em janeiro de 2021  ,saúde,2020-08-06,26.0,1,1,1,True,True,Real
América Latina ultrapassa a marca de 400 mil mortes por Covid-19 ,ciência,2020-11-02,74.0,1,1,1,True,True,Real
É #FAKE que pesquisador foi preso nos EUA por fabricar e vender o novo coronavírus para a China,mundo,2020-04-07,87.0,0,0,0,True,True,Fake
ouvir o participação o qg podcast sobrar fake news e o eleição,política,,30.0,0,0,0,True,True,Fake
TSE autoriza candidatos a comprarem publicidade em termos de busca na web  ,política,2020-10-08,101.0,1,1,1,True,True,Real
"

Homem foi enterrado vivo, ficou 26 dias no túmulo e sobreviveu #boato 
",mundo,2019-06-26,41.0,0,0,0,True,True,Fake
Voto feminino parece decidido a impedir reeleição de Trump  ,saúde,2020-07-27,100.0,1,1,1,True,True,Real
Imagem de prédio da FIESP com bandeira da China é usada fora de contexto para relacionar a instituição ao governo chinês,saúde,2020-04-07,19.0,0,0,0,True,True,Fake
"

Foto mostra caixões de vítimas do coronavírus enfileirados em Bergamo (Itália) #boato 
",mundo,2020-03-22,68.0,0,1,1,False,False,Fake
"Tentando ajudar Moro, Dallagnol e amigos reforçam a suspeição do então juiz  ",política,2021-04-06,165.0,1,1,1,True,True,Real
"Com DNA tucano, Covas se apresenta em voo solo  ",política,2020-11-15,77.0,1,1,1,True,True,Real
Governo do Rio planeja volta do futebol com 50% da capacidade em estádios  ,saúde,2020-05-22,166.0,1,1,1,True,True,Real
"
  Falsos remédios, medidas de prevenção e curas circulam em redes sociais em meio à pandemia do novo coronavírus",brasil,2020-03-18,30.0,0,0,1,True,False,Fake
É #FAKE que Bolsonaro criou lei que transformou Dia das Bruxas em Dia do Evangelho,política,2019-10-21,53.0,0,0,0,True,True,Fake
Auxílio emergencial e Renda Brasil: Bolsonaro deve murchar sem programas sociais | Leonardo Sakamoto  ,política,2020-09-16,51.0,1,1,1,True,True,Real
